Start Station Name,End Station Name,Count
Ste-Catherine / Drummond,Marché Maisonneuve (Ontario / Morgan),1
Ste-Catherine / Drummond,Rachel / de Brébeuf,1
Ste-Catherine / Drummond,Métro Frontenac (Ontario / du Havre),1
Ste-Catherine / Drummond,Grey / Sherbrooke,1
Parc St-Gabriel (Grand Trunk / Ropery),Grey / Sherbrooke,4
Parc St-Gabriel (Grand Trunk / Ropery),Sherbrooke / Benny,1
Parc St-Gabriel (Grand Trunk / Ropery),de la Montagne / Notre-Dame,2
Parc St-Gabriel (Grand Trunk / Ropery),Campus MIL (Thérèse-Lavoie Roux / Outremont),1
Parc St-Gabriel (Grand Trunk / Ropery),Métro Papineau (Dorion / De Maisonneuve),1
Parc St-Gabriel (Grand Trunk / Ropery),Robert-Bourassa / St-Maurice,1
Parc St-Gabriel (Grand Trunk / Ropery),3e avenue / Wellington,3
Parc St-Gabriel (Grand Trunk / Ropery),Lanouette / de l'Église,6
Parc St-Gabriel (Grand Trunk / Ropery),Ottawa / du Séminaire,7
Parc St-Gabriel (Grand Trunk / Ropery),3e avenue / Bannantyne,2
Parc St-Gabriel (Grand Trunk / Ropery),Ste-Catherine / Union,1
Parc St-Gabriel (Grand Trunk / Ropery),McGill / Place d'Youville,1
Parc St-Gabriel (Grand Trunk / Ropery),de la Commune / King,1
Parc St-Gabriel (Grand Trunk / Ropery),Peel / Notre-Dame,1
Parc St-Gabriel (Grand Trunk / Ropery),Parc Émilie-Gamelin (St-Hubert / de Maisonneuve sud),1
Parc St-Gabriel (Grand Trunk / Ropery),de Maisonneuve / Greene,1
Ste-Catherine / Drummond,0,0
Ste-Catherine / Drummond,Duluth  / St-Denis,2
Ste-Catherine / Drummond,Wellington / Queen,1
Parc St-Gabriel (Grand Trunk / Ropery),St-Hubert / de Maisonneuve (nord),2
Parc St-Gabriel (Grand Trunk / Ropery),Duluth  / St-Denis,6
Parc St-Gabriel (Grand Trunk / Ropery),de la Commune / Berri,1
Parc St-Gabriel (Grand Trunk / Ropery),Berri / de Maisonneuve,3
Parc St-Gabriel (Grand Trunk / Ropery),Ste-Catherine / Bishop,1
Ste-Catherine / Drummond,St-Jacques / Richmond,1
Ste-Catherine / Drummond,Christophe-Colomb / Beaubien,1
Parc St-Gabriel (Grand Trunk / Ropery),Jeanne-Mance / René-Lévesque,1
Parc St-Gabriel (Grand Trunk / Ropery),Melrose / de Verdun,1
Ste-Catherine / Drummond,de Maisonneuve / Mansfield (nord),3
Ste-Catherine / Drummond,William / Robert-Bourassa,1
Ste-Catherine / Drummond,Gare d'autocars de Montréal (Berri / Ontario),1
Parc St-Gabriel (Grand Trunk / Ropery),du Séminaire / de la Montagne,16
Parc St-Gabriel (Grand Trunk / Ropery),Métro Peel (de Maisonneuve / Stanley),1
Ste-Catherine / Drummond,St-Jacques / McGill,2
Ste-Catherine / Drummond,St-Antoine / Jean-Paul Riopelle,2
Ste-Catherine / Drummond,Roy / St-André,1
Parc St-Gabriel (Grand Trunk / Ropery),des Pins / St-Laurent,2
Parc St-Gabriel (Grand Trunk / Ropery),Ottawa / William,2
Parc de la Confédération (Fielding / West Hill),Parc MacDonald (Clanranald / Isabella),1
Parc St-Gabriel (Grand Trunk / Ropery),LaSalle / Godin,1
Parc St-Gabriel (Grand Trunk / Ropery),de Maisonneuve / Mackay,1
St-Antoine / Jean-Paul Riopelle,Métro Mont-Royal (Utilités publiques / Rivard),2
St-Antoine / Jean-Paul Riopelle,du Mont-Royal / St-André,1
St-Antoine / Jean-Paul Riopelle,Ste-Catherine / Drummond,1
Place Valois (Valois / Ontario),Parc Jeanne-Mance (monument sir George-Étienne-Cartier),1
St-Antoine / Jean-Paul Riopelle,du Séminaire / de la Montagne,2
St-Antoine / Jean-Paul Riopelle,Berri / Rachel,1
Émile-Duployé / Sherbrooke,Calixa-Lavallée / Rachel,2
Émile-Duployé / Sherbrooke,Place Valois (Valois / Ontario),2
Émile-Duployé / Sherbrooke,Villeray / De Normanville,1
Dorion / Ontario,Métro Sauvé (Berri / Sauvé),3
Dorion / Ontario,Calixa-Lavallée / Rachel,1
Dorion / Ontario,St-Laurent / Pl. du Marché,8
Dorion / Ontario,Fullum / Marie-Anne,4
Dorion / Ontario,Bernard / Jeanne-Mance,2
Dorion / Ontario,du Mont-Royal / de Brébeuf,4
Émile-Duployé / Sherbrooke,de la Commune / Place Jacques-Cartier,2
Émile-Duployé / Sherbrooke,Métro Joliette  (Hochelaga / Joliette),2
Émile-Duployé / Sherbrooke,Parc du Père-Marquette (de Bellechasse / de Lanaudière),5
Dorion / Ontario,St-Patrick / Thomas-Keefer,2
Dorion / Ontario,15e avenue / Laurier,4
Dorion / Ontario,St-Urbain / Laurier,3
Dorion / Ontario,Parc du Père-Marquette (de Bellechasse / de Lanaudière),1
Dorion / Ontario,Parc Molson (d'Iberville / Beaubien),1
Émile-Duployé / Sherbrooke,Marché Maisonneuve (Ontario / Morgan),3
Émile-Duployé / Sherbrooke,Clark / de l'Arcade,5
Émile-Duployé / Sherbrooke,Campus MIL (Thérèse-Lavoie Roux / Outremont),2
Émile-Duployé / Sherbrooke,Collège Ahuntsic (St-Hubert / Émile-Journault),1
Dorion / Ontario,Jeanne-Mance / Sherbrooke,9
Dorion / Ontario,Métro Mont-Royal (Utilités publiques / Rivard),1
Émile-Duployé / Sherbrooke,Sherbrooke / Jeanne-d'Arc,6
Émile-Duployé / Sherbrooke,Métro Préfontaine (Moreau / Hochelaga),1
Émile-Duployé / Sherbrooke,Ottawa / du Séminaire,1
Émile-Duployé / Sherbrooke,du Havre / Hochelaga,2
Émile-Duployé / Sherbrooke,Peel / Notre-Dame,2
Dorion / Ontario,Square-Victoria (Viger / du Square-Victoria),6
Dorion / Ontario,Métro Préfontaine (Moreau / Hochelaga),4
Dorion / Ontario,du Parc-Lafontaine / Rachel,6
Dorion / Ontario,Cartier / Marie-Anne,2
Dorion / Ontario,Masson / Molson,1
Dorion / Ontario,Ottawa / du Séminaire,1
Dorion / Ontario,Métro Pie-IX (Pierre-de-Coubertin / Desjardins),2
Dorion / Ontario,McGill / Place d'Youville,2
Dorion / Ontario,de Maisonneuve / Greene,2
Dorion / Ontario,de la Commune / King,2
Émile-Duployé / Sherbrooke,Duluth  / St-Denis,4
Émile-Duployé / Sherbrooke,Garnier / Beaubien,2
Émile-Duployé / Sherbrooke,Gary-Carter / St-Laurent,8
Émile-Duployé / Sherbrooke,Ste-Catherine / Bishop,1
Émile-Duployé / Sherbrooke,Beaubien / 8e avenue,1
Émile-Duployé / Sherbrooke,de la Commune / Berri,1
Dorion / Ontario,Cyclo winter station,1
Dorion / Ontario,des Barges / des Bassins,10
Dorion / Ontario,Kent / Hudson,1
Dorion / Ontario,de la Commune / Berri,5
Dorion / Ontario,de la Commune / St-Sulpice,2
Dorion / Ontario,Ste-Catherine / Bishop,1
Dorion / Ontario,Métro Laurier (Berri / St-Joseph),1
Émile-Duployé / Sherbrooke,de Gaspé / Marmier,1
Émile-Duployé / Sherbrooke,Fabrik8 (Waverly / Jean-Talon),1
Émile-Duployé / Sherbrooke,Bennett / Ste-Catherine,1
Émile-Duployé / Sherbrooke,Cathcart / McGill College,1
Émile-Duployé / Sherbrooke,Jeanne-Mance / René-Lévesque,2
Dorion / Ontario,Ste-Catherine / Towers,1
Dorion / Ontario,Jeanne-Mance / René-Lévesque,3
Dorion / Ontario,Bennett / Ste-Catherine,3
Dorion / Ontario,Laurier / St-Denis,2
Dorion / Ontario,Fabre / Jean-Talon,1
Émile-Duployé / Sherbrooke,William / Robert-Bourassa,2
Dorion / Ontario,Berri / Rachel,4
Dorion / Ontario,Garnier / du Mont-Royal,5
Dorion / Ontario,St-Viateur / Casgrain,2
Dorion / Ontario,Notre-Dame / St-Martin,1
Dorion / Ontario,Métro Atwater (Atwater / Ste-Catherine),1
Dorion / Ontario,St-Antoine / de la Montagne,5
Dorion / Ontario,Parc Jeanne-Mance (monument sir George-Étienne-Cartier),1
Émile-Duployé / Sherbrooke,de la Porte de Québec / St-André,14
Émile-Duployé / Sherbrooke,Elmwood / Mc Dougall,2
Dorion / Ontario,Cégep du Vieux-Montréal (Ontario / de l'Hôtel-de-Ville),10
Dorion / Ontario,Roy / St-André,4
Dorion / Ontario,de Maisonneuve / Mansfield (sud-est),3
Dorion / Ontario,de la Porte de Québec / St-André,2
Dorion / Ontario,Ontario / Ville-Marie,6
Dorion / Ontario,St-Jacques / McGill,7
Dorion / Ontario,de Maisonneuve / Aylmer (ouest),6
Dorion / Ontario,Parc St-Gabriel (Grand Trunk / Ropery),3
Dorion / Ontario,Parc Jeanne-Mance (du Mont-Royal / du Parc),2
Dorion / Ontario,Molson / William-Tremblay,2
Parc du Père-Marquette (de Bellechasse / de Lanaudière),Métro Viau (Pierre-de-Coubertin / Viau),2
Parc du Père-Marquette (de Bellechasse / de Lanaudière),Villeray / De Normanville,1
William / Robert-Bourassa,Métro Rosemont (de St-Vallier / Rosemont),1
William / Robert-Bourassa,Dorion / Ontario,2
William / Robert-Bourassa,St-Laurent / Pl. du Marché,6
William / Robert-Bourassa,Frontenac / Ste-Catherine,1
Dorion / Ontario,Marché Jean-Talon (Casgrain / Shamrock),2
Parc du Père-Marquette (de Bellechasse / de Lanaudière),Métro Joliette  (Hochelaga / Joliette),1
Parc du Père-Marquette (de Bellechasse / de Lanaudière),Notre-Dame / St-Gabriel,1
CCI Outremont (Dollard / Ducharme),St-Urbain / Laurier,1
CCI Outremont (Dollard / Ducharme),Parc Molson (d'Iberville / Beaubien),1
Place Valois (Valois / Ontario),du Mont-Royal / Clark,1
William / Robert-Bourassa,Square Viger (Berri / Viger),21
William / Robert-Bourassa,Roy / Saint-Laurent,2
William / Robert-Bourassa,Notre-Dame / St-Gabriel,2
William / Robert-Bourassa,de la Commune / Place Jacques-Cartier,1
William / Robert-Bourassa,Complexe Desjardins (St-Urbain / René-Lévesque),3
William / Robert-Bourassa,St-Patrick / Thomas-Keefer,1
William / Robert-Bourassa,de l'Hôtel-de-Ville / Rachel,1
Parc du Père-Marquette (de Bellechasse / de Lanaudière),Émile-Duployé / Rachel,3
Parc du Père-Marquette (de Bellechasse / de Lanaudière),Métro Frontenac (Ontario / du Havre),1
CCI Outremont (Dollard / Ducharme),Van Horne / Dollard,1
William / Robert-Bourassa,Marché Atwater,2
William / Robert-Bourassa,de la Montagne / Notre-Dame,6
William / Robert-Bourassa,Marché St-Jacques (Atateken),1
William / Robert-Bourassa,Jeanne-Mance / Sherbrooke,3
William / Robert-Bourassa,Métro St-Laurent (de Maisonneuve / St-Laurent),1
Parc du Père-Marquette (de Bellechasse / de Lanaudière),du Mont-Royal / St-André,1
Parc du Père-Marquette (de Bellechasse / de Lanaudière),Sherbrooke / Jeanne-d'Arc,3
Parc du Père-Marquette (de Bellechasse / de Lanaudière),McGill / Place d'Youville,3
Parc du Père-Marquette (de Bellechasse / de Lanaudière),Cartier / Marie-Anne,1
Parc du Père-Marquette (de Bellechasse / de Lanaudière),de la Commune / King,1
CCI Outremont (Dollard / Ducharme),Peel / Notre-Dame,1
William / Robert-Bourassa,Square-Victoria (Viger / du Square-Victoria),29
William / Robert-Bourassa,Peel / Notre-Dame,8
William / Robert-Bourassa,Ottawa / du Séminaire,7
William / Robert-Bourassa,Ste-Catherine / Union,2
William / Robert-Bourassa,de Maisonneuve / Greene,1
William / Robert-Bourassa,McGill / Place d'Youville,5
William / Robert-Bourassa,Viger / Chenneville,3
William / Robert-Bourassa,de la Commune / King,1
William / Robert-Bourassa,Parc Émilie-Gamelin (St-Hubert / de Maisonneuve sud),1
William / Robert-Bourassa,Smith / Peel,3
William / Robert-Bourassa,Ste-Émilie / Sir-Georges-Etienne-Cartier,2
Dorion / Ontario,Smith / Peel,1
William / Robert-Bourassa,0,0
Parc du Père-Marquette (de Bellechasse / de Lanaudière),Édouard-Montpetit / de Stirling,2
Parc du Père-Marquette (de Bellechasse / de Lanaudière),Parc Villeray (Christophe-Colomb / Jarry),1
Parc du Père-Marquette (de Bellechasse / de Lanaudière),Gary-Carter / St-Laurent,3
Parc du Père-Marquette (de Bellechasse / de Lanaudière),Hôpital Maisonneuve-Rosemont (Rosemont / Chatelain),3
Parc du Père-Marquette (de Bellechasse / de Lanaudière),Collège André-Grasset (Crémazie / Christophe-Colomb),1
CCI Outremont (Dollard / Ducharme),Garnier / Beaubien,1
William / Robert-Bourassa,Place Ville-Marie (Robert-Bourassa / René-Lévesque),1
William / Robert-Bourassa,Ste-Catherine / Bishop,3
William / Robert-Bourassa,Place du Canada (Peel / des Canadiens-de-Montréal),1
William / Robert-Bourassa,de la Commune / Berri,2
William / Robert-Bourassa,de la Commune / St-Sulpice,1
William / Robert-Bourassa,des Barges / des Bassins,1
William / Robert-Bourassa,Berri / de Maisonneuve,1
Dorion / Ontario,Messier / St-Joseph,1
Parc du Père-Marquette (de Bellechasse / de Lanaudière),Bennett / Ste-Catherine,2
CCI Outremont (Dollard / Ducharme),Lajeunesse / Villeray,1
CCI Outremont (Dollard / Ducharme),1ère avenue / St-Zotique,1
CCI Outremont (Dollard / Ducharme),Christophe-Colomb / Beaubien,1
CCI Outremont (Dollard / Ducharme),Cathcart / McGill College,1
William / Robert-Bourassa,Ste-Catherine / Towers,5
William / Robert-Bourassa,Cathcart / McGill College,2
William / Robert-Bourassa,Workman / Vinet,2
William / Robert-Bourassa,Jeanne-Mance / René-Lévesque,1
William / Robert-Bourassa,Ste-Catherine / Drummond,2
Parc du Père-Marquette (de Bellechasse / de Lanaudière),Omer-Lavallée / du Midway,1
Parc du Père-Marquette (de Bellechasse / de Lanaudière),Ste-Catherine / St-Clément,1
William / Robert-Bourassa,Métro Place-d'Armes (St-Urbain / Viger),5
William / Robert-Bourassa,Clark / Ontario,2
William / Robert-Bourassa,Notre-Dame / St-Martin,2
William / Robert-Bourassa,William / Robert-Bourassa,3
William / Robert-Bourassa,de Maisonneuve / Mansfield (nord),1
William / Robert-Bourassa,Métro Atwater (Atwater / Ste-Catherine),1
William / Robert-Bourassa,du Séminaire / de la Montagne,4
William / Robert-Bourassa,Fortune / Wellington,2
William / Robert-Bourassa,St-Antoine / de la Montagne,1
William / Robert-Bourassa,Métro Peel (de Maisonneuve / Stanley),1
Dorion / Ontario,9e avenue / Masson,1
Parc du Père-Marquette (de Bellechasse / de Lanaudière),de Maisonneuve / Fullum,1
CCI Outremont (Dollard / Ducharme),de Maisonneuve / Mansfield (sud-est),1
William / Robert-Bourassa,de Maisonneuve / Mackay,2
William / Robert-Bourassa,Ottawa / William,8
William / Robert-Bourassa,Émile-Duployé / Sherbrooke,1
William / Robert-Bourassa,Roy / St-André,1
William / Robert-Bourassa,St-Jacques / McGill,5
William / Robert-Bourassa,St-Antoine / Jean-Paul Riopelle,2
William / Robert-Bourassa,des Pins / St-Laurent,1
William / Robert-Bourassa,de Maisonneuve / Aylmer (ouest),1
William / Robert-Bourassa,Parc St-Gabriel (Grand Trunk / Ropery),1
William / Robert-Bourassa,McTavish / Sherbrooke,2
Clark / de l'Arcade,Bernard / Jeanne-Mance,3
Clark / de l'Arcade,HEC (Decelles / Jean-Brillant),1
Clark / de l'Arcade,Chabanel / du Parc,6
Clark / de l'Arcade,Villeray / De Normanville,4
Clark / de l'Arcade,St-Laurent / Pl. du Marché,1
Clark / de l'Arcade,Frontenac / Ste-Catherine,1
Clark / de l'Arcade,Dorion / Ontario,1
CHSLD Robert Cliche (de Bellechasse / 16e avenue),Place Valois (Valois / Ontario),27
CHSLD Robert Cliche (de Bellechasse / 16e avenue),Bibliothèque et Complexe aquatique Rosemont (8e avenue / Rosemont),1
CHSLD Robert Cliche (de Bellechasse / 16e avenue),de Marseille / de la Pépinière,1
CHSLD Robert Cliche (de Bellechasse / 16e avenue),Bernard / Jeanne-Mance,1
CHSLD Robert Cliche (de Bellechasse / 16e avenue),Chabanel / du Parc,1
de Maisonneuve / Mansfield (sud-est),Atwater / Greene,1
de Maisonneuve / Mansfield (sud-est),Frontenac / Ste-Catherine,1
de Maisonneuve / Mansfield (sud-est),Villeray / De Normanville,1
de Maisonneuve / Mansfield (sud-est),Fullum / Marie-Anne,1
Métro Lionel-Groulx (St-Jacques / Atwater),St-Laurent / Pl. du Marché,1
Métro Lionel-Groulx (St-Jacques / Atwater),Regina / de Verdun,7
Métro Lionel-Groulx (St-Jacques / Atwater),Dorion / Ontario,1
Métro Lionel-Groulx (St-Jacques / Atwater),Métro Verdun (Willibrord / de Verdun),1
Métro Lionel-Groulx (St-Jacques / Atwater),Marché Jean-Talon (Casgrain / Shamrock),1
Métro Laurier (Berri / St-Joseph),St-Laurent / Pl. du Marché,2
Métro Laurier (Berri / St-Joseph),Bibliothèque et Complexe aquatique Rosemont (8e avenue / Rosemont),1
Métro Laurier (Berri / St-Joseph),Métro Rosemont (de St-Vallier / Rosemont),3
Métro Laurier (Berri / St-Joseph),Calixa-Lavallée / Rachel,1
Métro Laurier (Berri / St-Joseph),Dorion / Ontario,1
Métro Laurier (Berri / St-Joseph),Bernard / Jeanne-Mance,4
Métro Laurier (Berri / St-Joseph),Villeray / De Normanville,1
de l'Hôtel-de-Ville / Rachel,Bernard / Jeanne-Mance,7
de l'Hôtel-de-Ville / Rachel,Villeray / De Normanville,2
de l'Hôtel-de-Ville / Rachel,Place Valois (Valois / Ontario),4
de l'Hôtel-de-Ville / Rachel,Pierre-de-Coubertin / Aird,3
de l'Hôtel-de-Ville / Rachel,HEC (Decelles / Jean-Brillant),1
de l'Hôtel-de-Ville / Rachel,Frontenac / Ste-Catherine,4
de l'Hôtel-de-Ville / Rachel,Marché Jean-Talon (Casgrain / Shamrock),1
Clark / de l'Arcade,de Maisonneuve / Aylmer (est),19
Clark / de l'Arcade,de l'Hôtel-de-Ville / Rachel,8
Clark / de l'Arcade,de la Commune / Place Jacques-Cartier,1
CHSLD Robert Cliche (de Bellechasse / 16e avenue),Parc Molson (d'Iberville / Beaubien),6
CHSLD Robert Cliche (de Bellechasse / 16e avenue),St-Urbain / Laurier,4
CHSLD Robert Cliche (de Bellechasse / 16e avenue),de l'Hôtel-de-Ville / Rachel,1
CHSLD Robert Cliche (de Bellechasse / 16e avenue),Roy / Saint-Laurent,1
CHSLD Robert Cliche (de Bellechasse / 16e avenue),Aylwin / Ontario,1
de Maisonneuve / Mansfield (sud-est),de l'Hôtel-de-Ville / Rachel,6
de Maisonneuve / Mansfield (sud-est),Milton / St-Laurent,6
de Maisonneuve / Mansfield (sud-est),Aylwin / Ontario,1
de Maisonneuve / Mansfield (sud-est),St-Patrick / Thomas-Keefer,2
Métro Lionel-Groulx (St-Jacques / Atwater),Parc Labelle (LaSalle / Henri-Duhamel),4
Métro Laurier (Berri / St-Joseph),Parc Molson (d'Iberville / Beaubien),4
Métro Laurier (Berri / St-Joseph),Parc du Père-Marquette (de Bellechasse / de Lanaudière),1
Métro Laurier (Berri / St-Joseph),de Maisonneuve / Aylmer (est),3
Métro Laurier (Berri / St-Joseph),Métro Joliette  (Hochelaga / Joliette),2
Métro Laurier (Berri / St-Joseph),Notre-Dame / St-Gabriel,2
de l'Hôtel-de-Ville / Rachel,Milton / St-Laurent,14
de l'Hôtel-de-Ville / Rachel,Parc du Père-Marquette (de Bellechasse / de Lanaudière),3
de l'Hôtel-de-Ville / Rachel,de la Commune / Place Jacques-Cartier,1
de l'Hôtel-de-Ville / Rachel,15e avenue / Laurier,4
de l'Hôtel-de-Ville / Rachel,Square Viger (Berri / Viger),4
Clark / de l'Arcade,Métro St-Laurent (de Maisonneuve / St-Laurent),4
Clark / de l'Arcade,Collège de Rosemont (Beaubien / 15e avenue),1
Clark / de l'Arcade,Métro Papineau (Dorion / De Maisonneuve),1
Clark / de l'Arcade,Van Horne / Dollard,1
CHSLD Robert Cliche (de Bellechasse / 16e avenue),Jeanne-Mance / Sherbrooke,3
CHSLD Robert Cliche (de Bellechasse / 16e avenue),Marquette / des Carrières,2
CHSLD Robert Cliche (de Bellechasse / 16e avenue),Marché St-Jacques (Atateken),1
CHSLD Robert Cliche (de Bellechasse / 16e avenue),Métro Frontenac (Ontario / du Havre),1
de Maisonneuve / Mansfield (sud-est),Clark / de l'Arcade,1
de Maisonneuve / Mansfield (sud-est),Robert-Bourassa / St-Maurice,11
de Maisonneuve / Mansfield (sud-est),Émery / St-Denis,3
de Maisonneuve / Mansfield (sud-est),Métro Frontenac (Ontario / du Havre),1
de Maisonneuve / Mansfield (sud-est),Atwater / Sherbrooke,1
Métro Lionel-Groulx (St-Jacques / Atwater),Marché Atwater,2
Métro Lionel-Groulx (St-Jacques / Atwater),Émile-Duployé / Rachel,1
Métro Lionel-Groulx (St-Jacques / Atwater),de Courcelle / Acorn,5
Métro Lionel-Groulx (St-Jacques / Atwater),Métro St-Laurent (de Maisonneuve / St-Laurent),1
Métro Lionel-Groulx (St-Jacques / Atwater),Grey / Sherbrooke,1
Métro Lionel-Groulx (St-Jacques / Atwater),Métro Frontenac (Ontario / du Havre),1
Métro Laurier (Berri / St-Joseph),Marché Maisonneuve (Ontario / Morgan),1
Métro Laurier (Berri / St-Joseph),Métro Université de Montréal (Édouard-Montpetit / Louis-Collin),1
Métro Laurier (Berri / St-Joseph),Jeanne-Mance / Sherbrooke,3
Métro Laurier (Berri / St-Joseph),Marquette / des Carrières,2
Métro Laurier (Berri / St-Joseph),Émile-Duployé / Rachel,5
Métro Laurier (Berri / St-Joseph),Campus MIL (Thérèse-Lavoie Roux / Outremont),2
Métro Laurier (Berri / St-Joseph),Métro Frontenac (Ontario / du Havre),2
Métro Laurier (Berri / St-Joseph),Clark / de l'Arcade,1
Métro Laurier (Berri / St-Joseph),Métro Papineau (Dorion / De Maisonneuve),1
de l'Hôtel-de-Ville / Rachel,Hochelaga / Dézéry,1
de l'Hôtel-de-Ville / Rachel,CCI Outremont (Dollard / Ducharme),1
de l'Hôtel-de-Ville / Rachel,Calixa-Lavallée / Rachel 2,3
